M01.flow,M01.p50,M01.p95,M01.p98,M01.p99,M01.status,M02,M02.status,M03.flow,M03.gap_count_over_t_live,M03.gap_count_over_t_live_over_2,M03.gap_count_over_t_live_over_4,M03.max_gap_ms,M03.role,M03.status,M03.t_live_s,M04.exceeds_threshold,M04.flow,M04.status,M04.threshold_n,M04.worst_consecutive_miss_slots,M05.flow,M05.fraction,M05.frame_count,M05.pdb_ms,M05.status,M06.flow,M06.p95_ms,M06.status,M07.met,M07.status,M07.total,M08.flow,M08.fraction,M08.status,M09.mean,M09.status,M09.windows,M09.worst,M10,M10.status,M11.dl,M11.status,M11.ul,M12,M12.status,M14.flow,M14.fraction,M14.interval_count,M14.pdb_ms,M14.role,M14.status,M14.survival_time_ms,M15.flow,M15.jitter_ms,M15.status,M17.effective_fps,M17.flow,M17.freeze_count,M17.freeze_max_duration_ms,M17.freeze_total_duration_ms,M17.source_fps,M17.status,M17.xr_frame_period_ms,M18,M18.status,M19,M19.status,bg,duty_cycle,inf_scenario,k2_slots,load_mult,mfbr_multiple,min_rb,n_ues,pdb_ms,scheduler,seed,shared_lcg,snr_spread_db,sr_period_slots
ue2_qfi9,5.75,11.0,12.0,12.75,ok,0.0,ok,ue2_qfi1,0,0,0,108.49999999999982,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue2_qfi2,10.976,ok,2,ok,2,ue2_qfi2,0.9694708000000001,ok,0.999988901218131,proxy,5,0.9999814241581618,27871104.0,ok,0.0013181818181818182,ok,0.6296761363636364,0.0280484375,ok,ue1_qfi1,0.3877551020408163,49,100.0,data,ok,0.0,ue2_qfi1,8.5,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,2,,TwoTier,1097657231,,,
ue2_qfi9,4.75,9.75,10.75,11.25,ok,0.0,ok,ue2_qfi1,0,0,0,105.75000000000001,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue2_qfi2,11.042,ok,2,ok,2,ue2_qfi2,0.9699844,ok,0.9999923378309509,proxy,5,0.9999865202738688,27827360.0,ok,0.0011022727272727273,ok,0.38501931818181817,0.021234375,ok,ue1_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue2_qfi2,7.776999999999999,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,2,,PF,579362555,,,
ue2_qfi9,5.0,10.0,10.75,11.5,ok,0.0,ok,ue2_qfi1,0,0,0,106.75000000000034,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue2_qfi2,11.463,ok,2,ok,2,ue2_qfi2,0.9699844,ok,0.9999911219258897,proxy,5,0.999986481554676,27817955.2,ok,0.0011295454545454545,ok,0.49668409090909094,0.02720625,ok,ue1_qfi1,0.40816326530612246,49,100.0,data,ok,0.0,ue2_qfi1,8.0,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,2,,Reservation,579362555,,,
ue2_qfi9,5.5,10.75,11.75,12.25,ok,0.0,ok,ue1_qfi1,0,0,0,108.0,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue2_qfi2,11.337,ok,2,ok,2,ue2_qfi2,0.9699844,ok,0.9999905514865658,proxy,5,0.999984038356829,27816944.0,ok,0.0011022727272727273,ok,0.5946556818181818,0.0201515625,ok,ue2_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue1_qfi1,7.75,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,2,,TwoTier,579362555,,,
ue2_qfi2,3.386,9.106,10.426,10.914,ok,0.0,ok,ue1_qfi1,0,0,0,106.25000000000017,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,10.915,ok,2,ok,2,ue2_qfi2,0.967554,ok,0.999994420132342,proxy,5,0.9999869754132026,27844464.0,ok,0.0009795454545454545,ok,0.38119772727272727,0.0200625,ok,ue1_qfi1,0.5510204081632653,49,100.0,data,ok,0.0,ue1_qfi1,8.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,2,,PF,661058651,,,
ue2_qfi9,4.75,9.75,10.75,11.25,ok,0.0,ok,ue1_qfi1,0,0,0,106.25000000000017,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,0.993421052631579,152,150.0,ok,ue2_qfi2,10.75,ok,2,ok,2,ue2_qfi2,0.967554,ok,0.999993026339807,proxy,5,0.9999897227672555,27834987.2,ok,0.001025,ok,0.4934840909090909,0.0272234375,ok,ue2_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue1_qfi2,7.607000000000001,ok,30.2,ue1_qfi2,1,67.0,67.0,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,2,,Reservation,661058651,,,
ue2_qfi9,5.75,10.75,11.75,12.5,ok,0.0,ok,ue2_qfi1,0,0,0,107.5,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue2_qfi2,10.65,ok,2,ok,2,ue2_qfi2,0.967554,ok,0.999993869339636,proxy,5,0.9999875014139601,27841134.4,ok,0.001015909090909091,ok,0.5918670454545455,0.0192765625,ok,ue2_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue1_qfi1,7.75,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,2,,TwoTier,661058651,,,
ue2_qfi9,4.5,9.5,10.5,11.0,ok,0.0,ok,ue2_qfi1,0,0,0,106.50000000000004,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue2_qfi2,10.808,ok,2,ok,2,ue2_qfi2,0.972446,ok,0.9999944934436795,proxy,5,0.999985709214245,27841425.599999998,ok,0.0010477272727272727,ok,0.3932818181818182,0.0248859375,ok,ue2_qfi1,0.42857142857142855,49,100.0,data,ok,0.0,ue1_qfi2,7.476999999999999,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,2,,PF,87989972,,,
ue2_qfi9,4.75,9.75,10.75,11.25,ok,0.0,ok,ue2_qfi1,0,0,0,106.50000000000004,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue2_qfi2,10.715,ok,2,ok,2,ue2_qfi2,0.972446,ok,0.9999929825517384,proxy,5,0.9999847029944827,27836739.2,ok,0.0010977272727272728,ok,0.5051204545454545,0.0330046875,ok,ue1_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue1_qfi2,7.396,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,2,,Reservation,87989972,,,
ue2_qfi9,5.75,10.75,11.75,12.5,ok,0.0,ok,ue2_qfi1,0,0,0,108.0000000000001,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,0.993421052631579,152,150.0,ok,ue1_qfi2,11.359,ok,2,ok,2,ue1_qfi2,0.9718484000000001,ok,0.9999915963427009,proxy,5,0.9999833105372906,27834952.0,ok,0.001165909090909091,ok,0.6034818181818182,0.023903125,ok,ue2_qfi1,0.5102040816326531,49,100.0,data,ok,0.0,ue1_qfi2,8.275,ok,30.2,ue1_qfi2,1,70.0,70.0,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,2,,TwoTier,87989972,,,
ue2_qfi9,4.75,9.75,10.75,11.25,ok,0.0,ok,ue1_qfi1,0,0,0,107.0000000000002,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue2_qfi2,10.75,ok,2,ok,2,ue2_qfi2,0.97261,ok,0.9999946864579888,proxy,5,0.99998650573492,27860648.0,ok,0.0012045454545454545,ok,0.4172931818181818,0.0275265625,ok,ue1_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue1_qfi1,7.0,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,2,,PF,161576974,,,
ue1_qfi9,5.0,10.0,11.0,11.75,ok,0.0,ok,ue1_qfi1,0,0,0,106.25000000000017,data,ok,2.0,False,,proxy,3,0,ue2_qfi2,0.993421052631579,152,150.0,ok,ue2_qfi2,10.948,ok,2,ok,2,ue2_qfi2,0.9717028000000001,ok,0.9999944332637938,proxy,5,0.9999865013952557,27860704.0,ok,0.001125,ok,0.52835,0.0371390625,ok,ue2_qfi1,0.40816326530612246,49,100.0,data,ok,0.0,ue2_qfi2,7.081,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,2,,Reservation,161576974,,,
ue2_qfi9,5.5,10.75,12.0,12.75,ok,0.0,ok,ue1_qfi1,0,0,0,105.75000000000001,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue2_qfi2,10.789,ok,2,ok,2,ue2_qfi2,0.97261,ok,0.9999915382563944,proxy,5,0.999983848984797,27871576.0,ok,0.001265909090909091,ok,0.6208556818181818,0.02649375,ok,ue1_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue1_qfi2,7.409,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,2,,TwoTier,161576974,,,
ue2_qfi9,4.75,9.75,10.75,11.5,ok,0.0,ok,ue1_qfi1,0,0,0,108.0000000000001,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue2_qfi2,10.395,ok,2,ok,2,ue2_qfi2,0.9833812,ok,0.9999945926087728,proxy,5,0.9999875497653358,27926923.2,ok,0.001190909090909091,ok,0.40765795454545456,0.0253140625,ok,ue2_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue1_qfi1,7.75,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,2,,PF,35492826,,,
ue2_qfi9,5.0,10.0,11.0,11.5,ok,0.0,ok,ue1_qfi1,0,0,0,106.75000000000034,data,ok,2.0,False,,proxy,3,0,ue2_qfi2,0.993421052631579,152,150.0,ok,ue2_qfi2,10.293,ok,2,ok,2,ue2_qfi2,0.9821108000000001,ok,0.9999939715357808,proxy,5,0.9999884216394215,27923504.0,ok,0.0011636363636363637,ok,0.5187090909090909,0.033284375,ok,ue2_qfi1,0.40816326530612246,49,100.0,data,ok,0.0,ue2_qfi1,7.5,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,2,,Reservation,35492826,,,
ue2_qfi9,5.75,10.75,12.0,12.5,ok,0.0,ok,ue2_qfi1,0,0,0,108.2500000000004,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,0.993421052631579,152,150.0,ok,ue2_qfi2,11.129,ok,2,ok,2,ue2_qfi2,0.9825728,ok,0.9999900868659273,proxy,5,0.9999836361467878,27922043.200000003,ok,0.0011545454545454545,ok,0.6137852272727272,0.0241703125,ok,ue1_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue2_qfi1,7.75,ok,30.2,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,2,,TwoTier,35492826,,,
ue1_qfi9,4.5,9.5,10.5,11.25,ok,0.0,ok,ue1_qfi1,0,0,0,105.75000000000001,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue2_qfi2,10.77,ok,2,ok,2,ue1_qfi2,0.9751056,ok,0.9999924179168282,proxy,5,0.9999830923683037,27917387.200000003,ok,0.0011681818181818182,ok,0.40048409090909093,0.024925,ok,ue1_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue1_qfi2,7.235,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,2,,PF,376383645,,,
ue2_qfi9,4.75,9.75,10.75,11.5,ok,0.0,ok,ue2_qfi1,0,0,0,105.50000000000014,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue2_qfi2,11.0,ok,2,ok,2,ue1_qfi2,0.9751056,ok,0.9999943854531065,proxy,5,0.9999880610148841,27924886.4,ok,0.0012022727272727272,ok,0.5129579545454546,0.03246875,ok,ue1_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue2_qfi2,7.122,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,2,,Reservation,376383645,,,
ue2_qfi9,5.5,10.75,12.0,12.75,ok,0.0,ok,ue2_qfi1,0,0,0,107.0000000000002,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue2_qfi2,11.355,ok,2,ok,2,ue1_qfi2,0.9751056,ok,0.9999927940953348,proxy,5,0.9999877071017773,27922601.6,ok,0.0010522727272727272,ok,0.6053056818181818,0.0235625,ok,ue1_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue2_qfi1,8.5,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,2,,TwoTier,376383645,,,
ue2_qfi9,4.5,9.5,10.5,11.0,ok,0.0,ok,ue1_qfi1,0,0,0,107.75000000000023,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,10.5,ok,2,ok,2,ue2_qfi2,0.9657816,ok,0.9999943552689693,proxy,5,0.9999878844754437,27811872.0,ok,0.0010818181818181818,ok,0.3959329545454545,0.02408125,ok,ue2_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue1_qfi1,7.75,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,2,,PF,1746484539,,,
ue2_qfi9,4.75,9.75,10.75,11.25,ok,0.0,ok,ue2_qfi1,0,0,0,108.0,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue2_qfi2,10.5,ok,2,ok,2,ue2_qfi2,0.9657816,ok,0.9999929701814217,proxy,5,0.9999823675171847,27800683.2,ok,0.0012886363636363635,ok,0.5094443181818182,0.031603125,ok,ue1_qfi1,0.5102040816326531,49,100.0,data,ok,0.0,ue2_qfi1,7.75,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,2,,Reservation,1746484539,,,
ue2_qfi9,5.5,11.0,12.0,12.75,ok,0.0,ok,ue2_qfi1,0,0,0,108.25,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue2_qfi2,11.25,ok,2,ok,2,ue2_qfi2,0.9657816,ok,0.99998854474516,proxy,5,0.999977411705299,27803022.4,ok,0.0012136363636363636,ok,0.605146590909091,0.0231171875,ok,ue1_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue2_qfi1,8.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,1.25,,,2,,TwoTier,1746484539,,,
ue2_qfi9,4.25,9.25,10.25,10.75,ok,0.0,ok,ue1_qfi1,0,0,0,106.25000000000017,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,10.5,ok,2,ok,2,ue2_qfi2,0.9811892,ok,0.999992064527488,proxy,5,0.9999834240543383,23939707.2,ok,0.0010045454545454546,ok,0.3229409090909091,0.0194296875,ok,ue2_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue1_qfi2,7.311000000000001,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,1.0,,,2,,PF,1826701614,,,
ue2_qfi9,4.5,9.5,10.5,11.0,ok,0.0,ok,ue1_qfi1,0,0,0,106.25,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,10.786,ok,2,ok,2,ue2_qfi2,0.9811892,ok,0.9999889970671922,proxy,5,0.9999815009150431,23943486.4,ok,0.0010863636363636364,ok,0.4505568181818182,0.0248296875,ok,ue1_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue1_qfi2,7.599,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,1.0,,,2,,Reservation,1826701614,,,
ue2_qfi9,5.25,10.75,11.75,12.5,ok,0.0,ok,ue1_qfi1,0,0,0,108.0,data,ok,2.0,False,,proxy,3,0,ue2_qfi2,0.993421052631579,152,150.0,ok,ue2_qfi2,11.372,ok,2,ok,2,ue2_qfi2,0.9801911999999999,ok,0.9999872626996679,proxy,5,0.9999764804307756,23944659.2,ok,0.0009681818181818182,ok,0.5483034090909091,0.018559375,ok,ue1_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue1_qfi1,8.0,ok,30.2,ue2_qfi2,1,70.25,70.25,30.303,ok,33.0,,pending,,pending,,,,,1.0,,,2,,TwoTier,1826701614,,,
ue1_qfi9,4.25,9.25,10.25,10.75,ok,0.0,ok,ue2_qfi1,0,0,0,106.7499999999999,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue2_qfi2,10.613,ok,2,ok,2,ue2_qfi2,0.9628871999999999,ok,0.9999924579682113,proxy,5,0.9999868863954604,23883040.0,ok,0.0009431818181818182,ok,0.32808977272727274,0.0199515625,ok,ue2_qfi1,0.40816326530612246,49,100.0,data,ok,0.0,ue1_qfi2,7.026,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,1.0,,,2,,PF,1367864806,,,
ue2_qfi9,4.5,9.5,10.25,11.0,ok,0.0,ok,ue2_qfi1,0,0,0,107.75000000000023,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue2_qfi2,10.573,ok,2,ok,2,ue2_qfi2,0.9628871999999999,ok,0.9999924458847863,proxy,5,0.9999856875021058,23880728.0,ok,0.0009431818181818182,ok,0.45572613636363635,0.0261265625,ok,ue2_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue1_qfi1,7.75,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,1.0,,,2,,Reservation,1367864806,,,
ue2_qfi9,5.25,10.5,11.75,12.25,ok,0.0,ok,ue2_qfi1,0,0,0,108.24999999999996,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue2_qfi2,10.75,ok,2,ok,2,ue2_qfi2,0.9628871999999999,ok,0.9999914618385372,proxy,5,0.9999858272385909,23884060.8,ok,0.0010568181818181818,ok,0.5550977272727273,0.019253125,ok,ue1_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue2_qfi2,7.7620000000000005,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,1.0,,,2,,TwoTier,1367864806,,,
ue1_qfi2,3.854,9.615,11.0,11.867,ok,0.0,ok,ue2_qfi1,0,0,0,106.25000000000017,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,11.534,ok,2,ok,2,ue1_qfi2,0.9745048000000001,ok,0.9999931536015325,proxy,5,0.999987190774366,23877627.2,ok,0.0011318181818181818,ok,0.3717625,0.0274109375,ok,ue1_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue1_qfi2,8.013000000000002,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,1.0,,,2,,PF,1097657231,,,
ue1_qfi2,3.667,9.677,10.91,11.937,ok,0.0,ok,ue2_qfi1,0,0,0,109.50000000000016,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,11.784,ok,2,ok,2,ue1_qfi2,0.9745048000000001,ok,0.9999923874605641,proxy,5,0.9999844945648235,23876488.0,ok,0.0011727272727272728,ok,0.4890534090909091,0.0357015625,ok,ue1_qfi1,0.3673469387755102,49,100.0,data,ok,0.0,ue2_qfi1,9.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,1.0,,,2,,Reservation,1097657231,,,
ue2_qfi9,5.25,10.75,11.75,12.5,ok,0.0,ok,ue1_qfi1,0,0,0,107.75,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,11.178,ok,2,ok,2,ue1_qfi2,0.9745048000000001,ok,0.9999889452027153,proxy,5,0.9999809060808178,23879675.2,ok,0.0014363636363636364,ok,0.5864340909090909,0.0261328125,ok,ue1_qfi1,0.42857142857142855,49,100.0,data,ok,0.0,ue1_qfi1,7.75,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,1.0,,,2,,TwoTier,1097657231,,,
ue1_qfi2,3.44,8.999,10.5,11.25,ok,0.0,ok,ue1_qfi1,0,0,0,106.25,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,11.172,ok,2,ok,2,ue1_qfi2,0.9641224,ok,0.9999958651843336,proxy,5,0.9999892404299094,23852081.6,ok,0.0010386363636363635,ok,0.31932954545454545,0.0198890625,ok,ue1_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue1_qfi2,7.8100000000000005,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,1.0,,,2,,PF,579362555,,,
ue2_qfi9,4.5,9.75,10.5,11.0,ok,0.0,ok,ue2_qfi1,0,0,0,106.50000000000004,data,ok,2.0,False,,proxy,3,0,ue2_qfi2,0.993421052631579,152,150.0,ok,ue1_qfi2,10.866,ok,2,ok,2,ue1_qfi2,0.9641224,ok,0.9999921800646412,proxy,5,0.9999850277238453,23840345.6,ok,0.0010522727272727272,ok,0.4445090909090909,0.0254328125,ok,ue1_qfi1,0.5102040816326531,49,100.0,data,ok,0.0,ue1_qfi2,7.5600000000000005,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,1.0,,,2,,Reservation,579362555,,,
ue2_qfi9,5.25,10.75,11.75,12.5,ok,0.0,ok,ue1_qfi1,0,0,0,108.0,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,11.198,ok,2,ok,2,ue1_qfi2,0.9641224,ok,0.9999893479390897,proxy,5,0.999980449524962,23856057.6,ok,0.001115909090909091,ok,0.5437136363636363,0.0189609375,ok,ue2_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue1_qfi2,7.754,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,1.0,,,2,,TwoTier,579362555,,,
ue1_qfi2,3.586,8.989,10.341,10.874,ok,0.0,ok,ue1_qfi1,0,0,0,106.25000000000017,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,10.874,ok,2,ok,2,ue2_qfi2,0.9543088000000001,ok,0.9999921838207175,proxy,5,0.9999860117468415,23748035.200000003,ok,0.0009931818181818182,ok,0.3246784090909091,0.0203515625,ok,ue2_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue1_qfi2,7.288,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,1.0,,,2,,PF,661058651,,,
ue1_qfi9,4.25,9.5,10.5,11.0,ok,0.0,ok,ue1_qfi1,0,0,0,105.50000000000014,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,10.678,ok,2,ok,2,ue2_qfi2,0.9543088000000001,ok,0.999992896004399,proxy,5,0.9999810652952092,23747616.0,ok,0.001059090909090909,ok,0.4501977272727273,0.026203125,ok,ue1_qfi1,0.40816326530612246,49,100.0,data,ok,0.0,ue2_qfi2,7.173,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,1.0,,,2,,Reservation,661058651,,,
ue2_qfi9,5.25,10.5,11.75,12.5,ok,0.0,ok,ue1_qfi1,0,0,0,107.74999999999979,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,11.5,ok,2,ok,2,ue2_qfi2,0.9543088000000001,ok,0.9999876687114109,proxy,5,0.9999769461966983,23752766.4,ok,0.0009568181818181818,ok,0.548825,0.0194328125,ok,ue1_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue1_qfi2,8.468,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,1.0,,,2,,TwoTier,661058651,,,
ue1_qfi2,3.505,8.939,10.743,11.5,ok,0.0,ok,ue2_qfi1,0,0,0,107.0000000000002,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,11.5,ok,2,ok,2,ue2_qfi2,0.964992,ok,0.999933540917531,proxy,5,0.9996919185212478,23806123.2,ok,0.0011568181818181818,ok,0.3393022727272727,0.02295625,ok,ue2_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue1_qfi2,7.995,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,1.0,,,2,,PF,87989972,,,
ue2_qfi9,4.5,9.75,10.5,11.25,ok,0.0,ok,ue2_qfi1,0,0,0,106.25000000000017,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,11.0,ok,2,ok,2,ue2_qfi2,0.964992,ok,0.999994876135141,proxy,5,0.9999884542042953,23807873.6,ok,0.0010659090909090909,ok,0.46086363636363636,0.02955625,ok,ue1_qfi1,0.5102040816326531,49,100.0,data,ok,0.0,ue1_qfi2,7.605,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,1.0,,,2,,Reservation,87989972,,,
ue2_qfi9,5.25,10.75,11.75,12.5,ok,0.0,ok,ue1_qfi1,0,0,0,107.75,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,0.993421052631579,152,150.0,ok,ue1_qfi2,11.0,ok,2,ok,2,ue2_qfi2,0.964992,ok,0.9999947802255388,proxy,5,0.9999868621439421,23803099.2,ok,0.0010727272727272727,ok,0.5608443181818182,0.021934375,ok,ue1_qfi1,0.5102040816326531,49,100.0,data,ok,0.0,ue2_qfi2,7.763999999999999,ok,30.2,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,1.0,,,2,,TwoTier,87989972,,,
ue1_qfi2,3.665,9.44,10.5,10.949,ok,0.0,ok,ue1_qfi1,0,0,0,106.50000000000004,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,10.949,ok,2,ok,2,ue2_qfi2,0.9580144,ok,0.9999945517127277,proxy,5,0.9999868447806144,23792398.400000002,ok,0.0011090909090909092,ok,0.34607045454545454,0.02443125,ok,ue2_qfi1,0.3877551020408163,49,100.0,data,ok,0.0,ue2_qfi2,7.394,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,1.0,,,2,,PF,161576974,,,
